Postal_Code,City_Name,State,Website_Low,Website_High,COD_Serviceable
403721,CARMONA,GA,7,9,COD
403722,CARMONA,GA,7,9,COD
403723,GOA,GA,7,9,No COD
403724,GOA,GA,7,9,COD
403725,GOA,GA,7,9,COD
403726,CHICALIM,GA,7,9,COD
403731,CARMONA,GA,7,9,COD
403801,GOA,GA,6,8,COD
403802,HARAWADA,GA,6,8,COD
403803,MORMUGAO,GA,6,8,COD
403804,CARMONA,GA,6,8,COD
403806,CARMONA,GA,6,8,COD
410101,KHOPOLI,MH,7,9,COD
410200,NERUL,MH,7,9,COD
410201,KHOPOLI,MH,7,9,COD
410202,KHOPOLI,MH,7,9,COD
410203,KHOPOLI,MH,7,9,COD
410204,KHOPOLI,MH,7,9,COD
410206,PANVEL,MH,7,9,COD
410207,KHOPOLI,MH,7,9,COD
410208,TALOJA,MH,7,9,COD
410209,NEW PANVEL,MH,7,9,COD
410210,NEW PANVEL,MH,7,9,COD
410216,KHOPOLI,MH,7,9,COD
410217,PANVEL,MH,7,9,COD
410218,NEW PANVEL,MH,7,9,COD
410220,THANE,MH,7,9,COD
410221,KHOPOLI,MH,7,9,COD
410222,KHOPOLI,MH,7,9,COD
410301,PUNE,MH,8,10,No COD
410302,MAVAL,MH,8,10,No COD
410401,MAVAL,MH,8,10,No COD
410402,MAVAL,MH,8,10,No COD
410403,PUNE,MH,8,10,No COD
410405,PUNE,MH,8,10,No COD
410406,PUNE,MH,8,10,No COD
410501,CHINCHWAD,MH,7,9,No COD
410504,CHAKAN,MH,7,9,No COD
410505,PUNE,MH,7,9,No COD
410506,TALEGAON,MH,7,9,COD
410507,TALEGAON,MH,7,9,COD
410515,PUNE,MH,7,9,No COD
410613,TURBHE,MH,7,9,COD
411000,PUNE,MH,7,9,COD
411001,PUNE,MH,7,9,COD
411002,PUNE,MH,7,9,COD
411003,PUNE,MH,7,9,COD
411004,PUNE,MH,7,9,COD
411005,PUNE,MH,7,9,COD
411006,PUNE,MH,7,9,COD
411007,PUNE,MH,7,9,COD
411008,PUNE,MH,7,9,COD
411009,PUNE,MH,7,9,COD
411010,PUNE,MH,7,9,COD
411011,PUNE,MH,7,9,COD
411012,PUNE,MH,7,9,COD
411013,PUNE,MH,7,9,COD
411014,PUNE,MH,7,9,COD
411015,PUNE,MH,7,9,COD
411016,PUNE,MH,7,9,COD
411017,PIMPRI,MH,7,9,COD
411018,PIMPRI,MH,7,9,COD
411019,CHINCHWAD,MH,7,9,COD
411020,PUNE,MH,7,9,COD
411021,PUNE,MH,7,9,COD
411022,PUNE,MH,7,9,COD
411023,PUNE,MH,7,9,COD
411024,PUNE,MH,7,9,COD
411025,PUNE,MH,7,9,COD
411026,PUNE,MH,7,9,COD
411027,PUNE,MH,7,9,COD
411028,PUNE,MH,7,9,COD
411029,PUNE,MH,7,9,COD
411030,PUNE,MH,7,9,COD
411031,PUNE,MH,7,9,COD
411032,PUNE,MH,7,9,COD
411033,CHINCHWAD,MH,7,9,COD
411034,PUNE,MH,7,9,COD
411035,PUNE,MH,7,9,COD
411036,PUNE,MH,7,9,COD
411037,PUNE,MH,7,9,COD
411038,PUNE,MH,7,9,COD
411039,PUNE,MH,7,9,COD
411040,PUNE,MH,7,9,COD
411041,PUNE,MH,7,9,COD
411042,PUNE,MH,7,9,COD
411043,PUNE,MH,7,9,COD
411044,PUNE,MH,7,9,COD
411045,PUNE,MH,7,9,COD
411046,PUNE,MH,7,9,COD
411047,PUNE,MH,7,9,COD
411048,PUNE,MH,7,9,COD
411051,PUNE,MH,7,9,COD
411052,PUNE,MH,7,9,COD
411053,PUNE,MH,7,9,COD
411057,CHINCHWAD,MH,7,9,COD
411058,PUNE,MH,7,9,COD
411061,PUNE,MH,6,8,COD
411111,PUNE,MH,6,8,No COD
411201,PUNE,MH,7,9,No COD
412000,PUNE,MH,7,9,COD
412001,PUNE,MH,7,9,COD
412101,MAVAL,MH,7,9,COD
412105,ALLANDI,MH,7,9,No COD
412106,MAVAL,MH,7,9,No COD
412108,MAVAL,MH,7,9,No COD
412109,DEHU ROAD,MH,7,9,No COD
412111,PIRANGUT,MH,7,9,No COD
412113,MAVAL,MH,7,9,No COD
412114,CHINCHWAD,MH,8,10,COD
412115,PIRANGUT,MH,8,10,No COD
412201,LONI,MH,6,8,No COD
412205,BHOR,MH,6,8,No COD
412206,PUNE,MH,6,8,No COD
412207,PUNE,MH,6,8,COD
412208,TALEGAON DHAMDHERE,MH,6,8,COD
412209,RANJANGAON,MH,6,8,COD
412210,RANJANGAON,MH,6,8,COD
412211,RANJANGAON,MH,6,8,COD
412212,VELHE,MH,6,8,No COD
412213,PUNE,MH,6,8,No COD
412215,CHAKAN,MH,6,8,No COD
412216,TALEGAON,MH,6,8,COD
412217,PUNE,MH,6,8,COD
412219,PUNE,MH,6,8,COD
412220,RANJANGAON,MH,6,8,COD
412301,PUNE,MH,7,9,No COD
412303,PUNE,MH,7,9,No COD
412307,PUNE,MH,7,9,No COD
412308,FURSUNGI,MH,7,9,COD
412802,SATARA,MH,8,10,No COD
412803,SATARA,MH,8,10,No COD
412806,SATARA,MH,8,10,No COD
413001,SOLAPUR,MH,7,9,No COD
413002,SOLAPUR,MH,7,9,No COD
413003,SOLAPUR,MH,7,9,No COD
413004,SOLAPUR,MH,7,9,No COD
413005,SOLAPUR,MH,7,9,No COD
413006,SOLAPUR,MH,7,9,No COD
413007,SOLAPUR,MH,7,9,No COD
413101,PUNE,MH,9,11,No COD
413102,BARAMATHI,MH,9,11,No COD
413105,PUNE,MH,9,11,No COD
413106,PUNE,MH,9,11,No COD
413107,PUNE,MH,9,11,No COD
413108,PUNE,MH,9,11,No COD
413109,PUNE,MH,9,11,No COD
413112,PUNE,MH,9,11,No COD
413113,PUNE,MH,9,11,No COD
413114,PUNE,MH,9,11,No COD
413118,PUNE,MH,9,11,No COD
413133,BARAMATHI,MH,9,11,No COD
413201,AHMEDNAGAR,MH,9,11,No COD
413255,SOLAPUR,MH,9,11,No COD
413304,SOLAPUR,MH,9,11,No COD
413401,SOLAPUR,MH,9,11,No COD
413501,SOLAPUR,MH,9,11,No COD
413512,SOLAPUR,MH,9,11,No COD
413517,SOLAPUR,MH,9,11,No COD
413709,SHRIRAMPUR,MH,8,10,No COD
413713,AHMEDNAGAR,MH,8,10,No COD
413736,AHMEDNAGAR,MH,8,10,COD
414001,AHMEDNAGAR,MH,6,8,COD
414002,AHMEDNAGAR,MH,6,8,COD
414003,AHMEDNAGAR,MH,6,8,COD
414004,AHMEDNAGAR,MH,6,8,COD
414005,AHMEDNAGAR,MH,6,8,COD
414111,AHMEDNAGAR,MH,6,8,COD
414113,AHMEDNAGAR,MH,6,8,No COD
414606,AHMEDNAGAR,MH,7,9,COD
415001,SATARA,MH,6,8,No COD
415002,SATARA,MH,6,8,No COD
415003,SATARA,MH,6,8,No COD
415004,SATARA,MH,6,8,No COD
415012,SATARA,MH,6,8,No COD
415105,SATARA,MH,8,10,No COD
415106,SATARA,MH,8,10,No COD
415108,KARAD,MH,8,10,No COD
415109,KARAD,MH,8,10,No COD
415110,KARAD,MH,8,10,No COD
415202,RATNAGIRI,MH,8,10,No COD
415205,KARAD,MH,8,10,No COD
415206,KARAD,MH,8,10,No COD
415311,SANGLI,MH,9,11,No COD
415409,KUNDAL,MH,9,11,No COD
415501,SATARA,MH,7,9,No COD
415502,SATARA,MH,7,9,No COD
415505,SATARA,MH,7,9,No COD
415506,SATARA,MH,7,9,No COD
415508,SATARA,MH,7,9,No COD
415509,SATARA,MH,7,9,No COD
415510,SATARA,MH,7,9,No COD
415511,SATARA,MH,7,9,No COD
415512,SATARA,MH,7,9,No COD
415514,SATARA,MH,7,9,No COD
415515,SATARA,MH,7,9,No COD
415519,SATARA,MH,7,9,No COD
415521,SATARA,MH,7,9,No COD
415522,SATARA,MH,7,9,No COD
415523,SATARA,MH,7,9,No COD
415603,CHIPLUN,MH,6,8,No COD
415605,CHIPLUN,MH,6,8,No COD
415606,CHIPLUN,MH,6,8,No COD
415611,CHIPLUN,MH,6,8,No COD
415612,CHIPLUN,MH,6,8,No COD
415639,CHIPLUN,MH,6,8,No COD
415709,CHIPLUN,MH,6,8,No COD
415712,CHIPLUN,MH,6,8,No COD
415722,CHIPLUN,MH,6,8,No COD
415801,CHIPLUN,MH,8,10,No COD
416001,KOLHAPUR,MH,6,8,COD
416002,KOLHAPUR,MH,6,8,COD
416003,KOLHAPUR,MH,6,8,COD
416004,KOLHAPUR,MH,6,8,COD
416005,KOLHAPUR,MH,6,8,COD
416006,KOLHAPUR,MH,6,8,COD
416007,KOLHAPUR,MH,6,8,COD
416008,KOLHAPUR,MH,6,8,COD
416009,KOLHAPUR,MH,6,8,COD
416010,KOLHAPUR,MH,6,8,COD
416012,KOLHAPUR,MH,6,8,COD
416101,KOLHAPUR,MH,7,9,No COD
416103,KOLHAPUR,MH,7,9,No COD
416109,KOLHAPUR,MH,7,9,No COD
416112,KOLHAPUR,MH,7,9,No COD
416113,KOLHAPUR,MH,7,9,No COD
416114,KOLHAPUR,MH,7,9,No COD
416115,KOLHAPUR,MH,7,9,No COD
416116,KOLHAPUR,MH,7,9,No COD
416117,KOLHAPUR,MH,7,9,No COD
416119,KOHLAPUR,MH,7,9,COD
416121,ICHALKRANJI,MH,7,9,COD
416122,SHIROLI,MH,7,9,COD
416144,KOLHAPUR,MH,7,9,No COD
416202,KOLHAPUR,MH,6,8,No COD
416205,KOLHAPUR,MH,6,8,No COD
416212,KOLHAPUR,MH,6,8,No COD
416216,KOLHAPUR,MH,6,8,COD
416234,KOLHAPUR,MH,6,8,COD
416301,SANGLI,MH,6,8,No COD
416302,SANGLI,MH,6,8,No COD
416303,SANGLI,MH,6,8,No COD
416304,SANGLI,MH,6,8,No COD
416308,SANGLI,MH,6,8,No COD
416309,SANGLI,MH,6,8,No COD
416310,SANGLI,MH,6,8,No COD
416311,SANGLI,MH,6,8,No COD
416312,SANGLI,MH,6,8,No COD
416405,SANGLI,MH,9,11,No COD
416406,SANGLI,MH,9,11,No COD
416410,SANGLI,MH,9,11,No COD
416414,SANGLI,MH,9,11,No COD
416415,SANGLI,MH,9,11,No COD
416416,SANGLI,MH,9,11,No COD
416417,SANGLI,MH,9,11,No COD
416436,SANGLI,MH,9,11,No COD
416510,CHIPLUN,MH,8,10,No COD
416520,CHIPLUN,MH,8,10,No COD
416606,CHIPLUN,MH,8,10,No COD
416613,CHIPLUN,MH,8,10,No COD
416702,CHIPLUN,MH,8,10,No COD
421001,ULHASNAGAR,MH,7,9,COD
421002,ULHASNAGAR,MH,7,9,COD
421003,ULHASNAGAR,MH,7,9,COD
421004,ULHASNAGAR,MH,7,9,COD
421005,ULHASNAGAR,MH,7,9,COD
421032,BHIWANDI,MH,7,9,COD
421101,BHIWANDI,MH,5,7,COD
421102,KALYAN,MH,5,7,COD
421103,KALYAN,MH,5,7,COD
421201,DOMBIVILI,MH,5,7,COD
421202,DOMBIVILI,MH,5,7,COD
421203,DOMBIVILI,MH,5,7,COD
421204,DOMBIVILI,MH,5,7,COD
421300,BHIWANDI,MH,6,8,COD
421301,KALYAN,MH,6,8,COD
421302,BHIWANDI,MH,6,8,COD
421303,MANOR,MH,6,8,COD
421304,KALYAN,MH,6,8,COD
421305,BHIWANDI,MH,6,8,COD
421306,KALYAN,MH,6,8,COD
421307,BHIWANDI,MH,6,8,COD
421308,BHIWANDI,MH,6,8,COD
421311,BHIWANDI,MH,6,8,COD
421312,BHIWANDI,MH,6,8,COD
421401,KALYAN,MH,6,8,COD
421402,KALYAN,MH,6,8,COD
421403,KALYAN,MH,6,8,COD
421501,AMBARNATH,MH,6,8,COD
421502,AMBARNATH,MH,6,8,COD
421503,AMBARNATH,MH,6,8,COD
421505,AMBARNATH,MH,6,8,COD
421506,AMBARNATH,MH,6,8,COD
421601,BHIWANDI,MH,5,7,COD
421602,BHIWANDI,MH,5,7,COD
421603,BHIWANDI,MH,5,7,No COD
421605,KALYAN,MH,5,7,No COD
422001,NASIK,MH,4,6,COD
422002,NASIK,MH,4,6,COD
422003,NASIK,MH,4,6,COD
422004,NASIK,MH,4,6,COD
422005,NASIK,MH,4,6,COD
422006,NASIK,MH,4,6,COD
422007,NASIK,MH,4,6,COD
422008,NASIK,MH,4,6,COD
422009,NASIK,MH,4,6,COD
422010,NASIK,MH,4,6,COD
422011,NASIK,MH,4,6,COD
422012,NASIK,MH,4,6,COD
422013,NASIK,MH,4,6,COD
422101,NASIK,MH,4,6,COD
422102,NASIK,MH,4,6,COD
422103,SINNAR,MH,4,6,COD
422105,NASIK,MH,4,6,COD
422113,NASIK,MH,4,6,No COD
422201,NASIK,MH,6,8,No COD
422203,NASIK,MH,6,8,COD
422206,OJHAR,MH,6,8,No COD
422207,NASIK,MH,6,8,No COD
422212,NASIK,MH,6,8,COD
422213,NASIK,MH,6,8,COD
422221,NASIK,MH,6,8,COD
422401,NASIK,MH,5,7,COD
422402,NASIK,MH,5,7,No COD
422403,NASIK,MH,5,7,No COD
422501,NASIK,MH,4,6,COD
422605,SINNAR,MH,6,8,No COD
423109,SHRIRAMPUR,MH,7,9,No COD
423203,NASIK,MH,6,8,No COD
423601,SHRIRAMPUR,MH,7,9,No COD
424001,ULHASNAGAR,MH,6,8,No COD
424002,ULHASNAGAR,MH,6,8,No COD
424004,ULHASNAGAR,MH,6,8,No COD
424005,ULHASNAGAR,MH,6,8,No COD
425001,JALGOAN,MH,5,7,No COD
425002,JALGOAN,MH,5,7,No COD
425003,JALGOAN,MH,5,7,No COD
425109,JALGOAN,MH,6,8,No COD
425201,JALGOAN,MH,6,8,No COD
431001,AURANGABAD,MH,6,8,COD
431002,AURANGABAD,MH,6,8,COD
431003,AURANGABAD,MH,6,8,COD
431004,AURANGABAD,MH,6,8,COD
431005,AURANGABAD,MH,6,8,COD
431006,AURANGABAD,MH,6,8,COD
431010,AURANGABAD,MH,6,8,COD
431105,AURANGABAD,MH,6,8,COD
431107,PAITHAN MIDC,MH,6,8,COD
431133,AURANGABAD,MH,6,8,COD
431136,AURANGABAD,MH,6,8,COD
431150,JALGOAN,MH,6,8,No COD
431201,AURANGABAD,MH,6,8,No COD
431203,JALNA,MH,6,8,No COD
431210,AURANGABAD,MH,6,8,No COD
431517,AURANGABAD,MH,8,10,No COD
431803,AURANGABAD,MH,8,10,No COD
440001,NAGPUR,MH,4,6,COD
440002,NAGPUR,MH,4,6,COD
440003,NAGPUR,MH,4,6,COD
440004,NAGPUR,MH,4,6,COD
440005,NAGPUR,MH,4,6,COD
440006,NAGPUR,MH,4,6,COD
440007,NAGPUR,MH,4,6,COD
440008,NAGPUR,MH,4,6,COD
440009,NAGPUR,MH,4,6,COD
440010,NAGPUR,MH,4,6,COD
440011,NAGPUR,MH,4,6,COD
440012,NAGPUR,MH,4,6,COD
440013,NAGPUR,MH,4,6,COD
440014,NAGPUR,MH,4,6,COD
440015,NAGPUR,MH,4,6,COD
440016,NAGPUR,MH,4,6,COD
440017,NAGPUR,MH,4,6,COD
440018,NAGPUR,MH,4,6,COD
440019,NAGPUR,MH,4,6,COD
440020,NAGPUR,MH,4,6,COD
440021,NAGPUR,MH,4,6,COD
440022,NAGPUR,MH,4,6,COD
440023,NAGPUR,MH,4,6,COD
440024,NAGPUR,MH,4,6,COD
440025,NAGPUR,MH,4,6,COD
440026,NAGPUR,MH,4,6,COD
440027,NAGPUR,MH,4,6,COD
440028,NAGPUR,MH,4,6,COD
440029,NAGPUR,MH,4,6,COD
440030,NAGPUR,MH,4,6,COD
440032,NAGPUR,MH,4,6,COD
440033,NAGPUR,MH,4,6,COD
440034,NAGPUR,MH,4,6,COD
440035,NAGPUR,MH,4,6,COD
440036,NAGPUR,MH,4,6,COD
441001,KAMPTEEKANHAN,MH,6,8,No COD
441104,NAGPUR,MH,6,8,No COD
441105,NAGPUR,MH,6,8,No COD
441106,NAGPUR,MH,6,8,No COD
441107,NAGPUR,MH,6,8,No COD
441108,BUTIBORI,MH,6,8,COD
441110,HINGNA,MH,6,8,No COD
441122,BUTIBORI,MH,6,8,COD
441204,BUTIBORI,MH,7,9,No COD
441401,KAMPTEEKANHAN,MH,6,8,No COD
441501,KORADI,MH,5,7,COD
441601,GONDIA,MH,6,8,No COD
441612,GONDIA,MH,6,8,No COD
441614,GONDIA,MH,6,8,No COD
441902,BHANDARA,MH,7,9,No COD
441904,BHANDARA,MH,7,9,No COD
441905,BHANDARA,MH,7,9,No COD
441912,BHANDARA,MH,7,9,No COD
442001,WARDHA,MH,7,9,No COD
442006,WARDHA,MH,7,9,No COD
442102,WARDHA,MH,7,9,No COD
442401,CHANDRAPUR,MH,9,11,No COD
442402,CHANDRAPUR,MH,9,11,No COD
442403,CHANDRAPUR,MH,9,11,No COD
442404,CHANDRAPUR,MH,9,11,No COD
442501,CHANDRAPUR,MH,9,11,No COD
442502,CHANDRAPUR,MH,9,11,No COD
442701,CHANDRAPUR,MH,9,11,No COD
442902,CHANDRAPUR,MH,9,11,No COD
442908,CHANDRAPUR,MH,9,11,No COD
442917,CHANDRAPUR,MH,9,11,No COD
444001,AKOLA,MH,7,9,No COD
444002,AKOLA,MH,7,9,No COD
444004,AKOLA,MH,7,9,No COD
444445,BHIWANDI,MH,6,8,COD
444601,AMRAVATI,MH,7,9,No COD
444602,AMRAVATI,MH,7,9,No COD
444603,AMRAVATI,MH,7,9,No COD
444605,AMRAVATI,MH,7,9,No COD
444606,AMRAVATI,MH,7,9,No COD
444701,AMRAVATI,MH,7,9,No COD
445001,YAVATMAL,MH,8,10,No COD
445003,YAVATMAL,MH,8,10,No COD
450001,INDORE,MP,5,7,No COD
450331,BURHANPUR,MP,5,7,No COD
451001,KHARGONE,MP,5,7,No COD
452001,INDORE,MP,5,7,COD
452002,INDORE,MP,5,7,COD
452003,INDORE,MP,5,7,COD
452004,INDORE,MP,5,7,COD
452005,INDORE,MP,5,7,COD
452006,INDORE,MP,5,7,COD
452007,INDORE,MP,5,7,COD
452008,INDORE,MP,5,7,COD
452009,INDORE,MP,5,7,COD
452010,INDORE,MP,5,7,COD
452011,INDORE,MP,5,7,COD
452012,INDORE,MP,5,7,COD
452013,INDORE,MP,5,7,COD
452014,INDORE,MP,5,7,COD
452015,INDORE,MP,5,7,COD
452016,INDORE,MP,5,7,COD
452017,INDORE,MP,5,7,No COD
452018,INDORE,MP,5,7,COD
452019,INDORE,MP,5,7,COD
453331,UMARIA,MP,6,8,No COD
453441,MHOW,MP,4,6,COD
453771,DEWAS,MP,3,5,COD
454545,NAGPUR,MH,6,8,COD
454772,PITHAMPUR,MP,4,6,COD
454774,PITHAMPUR,MP,4,6,COD
454775,PITHAMPUR,MP,4,6,COD
455001,DEWAS,MP,4,6,COD
455003,DEWAS,MP,4,6,COD
456001,UJJAIN,MP,4,6,COD
456003,UJJAIN,MP,4,6,COD
456006,UJJAIN,MP,4,6,COD
456010,UJJAIN,MP,4,6,COD
456331,UJJAIN,MP,6,8,No COD
457001,RATLAM,MP,5,7,No COD
458001,MANDSAUR,MP,7,9,No COD
458002,MANDSAUR,MP,7,9,No COD
458441,NEEMUCH,MP,6,8,No COD
458470,NEEMUCH,MP,6,8,No COD
460001,CHHINDWARA,MP,7,9,No COD
460002,BETUL,MP,7,9,No COD
461001,HOSHANGABAD,MP,7,9,No COD
461005,HOSHANGABAD,MP,7,9,No COD
461111,HOSHANGABAD,MP,7,9,No COD
462001,BHOPAL,MP,4,6,COD
462002,BHOPAL,MP,4,6,COD
462003,BHOPAL,MP,4,6,COD
462004,BHOPAL,MP,4,6,COD
462006,BHOPAL,MP,4,6,COD
462007,BHOPAL,MP,4,6,COD
462008,BHOPAL,MP,4,6,COD
462010,BHOPAL,MP,4,6,COD
462011,BHOPAL,MP,4,6,COD
462012,BHOPAL,MP,4,6,COD
462013,BHOPAL,MP,4,6,COD
462016,BHOPAL,MP,4,6,COD
462018,BHOPAL,MP,4,6,COD
462021,BHOPAL,MP,4,6,COD
462022,BHOPAL,MP,4,6,COD
462023,BHOPAL,MP,4,6,COD
462024,BHOPAL,MP,4,6,COD
462026,BHOPAL,MP,4,6,COD
462027,BHOPAL,MP,4,6,COD
462030,BHOPAL,MP,4,6,No COD
462031,BHOPAL,MP,4,6,No COD
462036,BHOPAL,MP,4,6,COD
462039,BHOPAL,MP,4,6,COD
462040,BHOPAL,MP,4,6,No COD
462041,BHOPAL,MP,4,6,COD
462042,BHOPAL,MP,4,6,COD
462043,BHOPAL,MP,4,6,COD
462046,MANDIDEEP,MP,4,6,COD
462047,BHOPAL,MP,4,6,COD
466001,SEHORE,MP,6,8,No COD
470001,SAGAR,MP,6,8,No COD
473001,GUNA,MP,7,9,No COD
473111,GUNA,MP,7,9,No COD
473331,GUNA,MP,7,9,No COD
473551,SHIVPURI,MP,8,10,No COD
473638,SHIVPURI,MP,8,10,No COD
474001,GWALIOR,MP,6,8,COD
474002,GWALIOR,MP,6,8,COD
474003,GWALIOR,MP,6,8,COD
474004,GWALIOR,MP,6,8,COD
474005,GWALIOR,MP,6,8,COD
474006,GWALIOR,MP,6,8,COD
474007,GWALIOR,MP,6,8,COD
474008,GWALIOR,MP,6,8,COD
474009,GWALIOR,MP,6,8,COD
474010,BHANPURI,MP,6,8,No COD
474011,BHANPURI,MP,6,8,COD
474012,BHANPURI,MP,6,8,COD
477116,BHANPURI,MP,7,9,No COD
480001,CHHINDWARA,MP,12,14,No COD
480106,CHHINDWARA,MP,10,12,No COD
482001,JABALPUR,MP,7,9,COD
482002,JABALPUR,MP,7,9,COD
482003,JABALPUR,MP,7,9,COD
482004,JABALPUR,MP,7,9,COD
482005,JABALPUR,MP,7,9,COD
482006,JABALPUR,MP,7,9,COD
482007,JABALPUR,MP,7,9,COD
482008,JABALPUR,MP,7,9,COD
482009,JABALPUR,MP,7,9,COD
482010,JABALPUR,MP,7,9,COD
482011,JABALPUR,MP,7,9,COD
482020,JABALPUR,MP,7,9,COD
483501,KATNI,MP,9,11,No COD
483504,KATNI,MP,9,11,No COD
485001,SATNA,MP,10,12,No COD
485002,SATNA,MP,10,12,No COD
485003,SATNA,MP,10,12,No COD
485004,SATNA,MP,10,12,No COD
486001,REWA,MP,10,12,No COD
486002,REWA,MP,10,12,No COD
486003,REWA,MP,10,12,No COD
490001,BHILAI,CT,9,11,COD
490006,BHILAI,CT,9,11,COD
490009,BHILAI,CT,9,11,COD
490010,BHILAI,CT,9,11,COD
490011,BHILAI,CT,9,11,COD
490012,BHILAI,CT,9,11,COD
490013,BHILAI,CT,9,11,COD
490020,BHILAI,CT,9,11,COD
490021,BHILAI,CT,9,11,COD
490022,BHILAI,CT,9,11,COD
490023,BHILAI,CT,9,11,COD
490024,BHILAI,CT,10,12,COD
490025,BHILAI,CT,10,12,COD
490026,BHILAI,CT,10,12,COD
490027,BHILAI,CT,10,12,COD
490036,BHILAI,CT,10,12,COD
490042,DURG,CT,10,12,COD
491001,DURG,CT,10,12,COD
491002,DURG,CT,10,12,COD
491107,DURG,CT,14,16,COD
491111,DURG,CT,12,14,COD
491221,DURG,CT,12,14,COD
491222,DURG,CT,12,14,COD
491223,DURG,CT,12,14,COD
491225,DURG,CT,12,14,COD
491226,DURG,CT,12,14,COD
491227,DURG,CT,12,14,COD
491228,DURG,CT,12,14,COD
491441,RAJNANDGAON,CT,7,9,No COD
492001,RAIPUR,CT,6,8,COD
492002,RAIPUR,CT,6,8,COD
492003,RAIPUR,CT,6,8,COD
492004,RAIPUR,CT,6,8,COD
492005,RAIPUR,CT,6,8,COD
492006,RAIPUR,CT,6,8,COD
492007,RAIPUR,CT,6,8,COD
492008,RAIPUR,CT,6,8,COD
492009,RAIPUR,CT,6,8,COD
492010,RAIPUR,CT,6,8,COD
492011,RAIPUR,CT,6,8,COD
492012,RAIPUR,CT,6,8,COD
492013,RAIPUR,CT,6,8,COD
492015,RAIPUR,CT,6,8,COD
492099,RAIPUR,CT,6,8,COD
493118,RAIPUR,CT,10,12,No COD
493221,RAIPUR,CT,7,9,COD
493331,RAIPUR,CT,10,12,No COD
493773,RAIPUR,CT,8,10,No COD
495001,BILASPUR (CGH),CT,8,10,No COD
495004,BILASPUR (CGH),CT,8,10,No COD
495005,BILASPUR (CGH),CT,8,10,No COD
495006,BILASPUR (CGH),CT,8,10,No COD
495009,BILASPUR (CGH),CT,8,10,No COD
495223,BILASPUR (CGH),CT,9,11,No COD
495450,BILASPUR (CGH),CT,12,14,No COD
495452,BILASPUR (CGH),CT,12,14,No COD
495454,BILASPUR (CGH),CT,12,14,No COD
495677,BILASPUR (CGH),CT,12,14,No COD
495678,KORBA,CT,12,14,No COD
495682,BILASPUR (CGH),CT,12,14,No COD
495683,BILASPUR (CGH),CT,12,14,No COD
495684,BILASPUR (CGH),CT,12,14,No COD
496001,RAIGARH,CT,8,10,No COD
500001,HYDERABAD,TS,5,7,COD
500002,HYDERABAD,TS,5,7,COD
500003,HYDERABAD,TS,5,7,COD
500004,HYDERABAD,TS,5,7,COD
500005,HYDERABAD,TS,5,7,COD
500006,HYDERABAD,TS,5,7,COD
500007,HYDERABAD,TS,5,7,COD
500008,HYDERABAD,TS,5,7,COD
500009,HYDERABAD,TS,5,7,COD
500010,HYDERABAD,TS,5,7,COD
500011,HYDERABAD,TS,5,7,COD
500012,HYDERABAD,TS,5,7,COD
500013,HYDERABAD,TS,5,7,COD
500014,HYDERABAD,TS,5,7,COD
500015,HYDERABAD,TS,5,7,COD
500016,HYDERABAD,TS,5,7,COD
500017,HYDERABAD,TS,5,7,COD
500018,HYDERABAD,TS,5,7,COD
500019,HYDERABAD,TS,5,7,COD
500020,HYDERABAD,TS,5,7,COD
500021,HYDERABAD,TS,5,7,COD
500022,HYDERABAD,TS,5,7,COD
500023,HYDERABAD,TS,5,7,COD
500024,HYDERABAD,TS,5,7,COD
500025,HYDERABAD,TS,5,7,COD
500026,HYDERABAD,TS,5,7,COD
500027,HYDERABAD,TS,5,7,COD
500028,HYDERABAD,TS,5,7,COD
500029,HYDERABAD,TS,5,7,COD
500030,HYDERABAD,TS,5,7,COD
500031,HYDERABAD,TS,5,7,COD
500032,HYDERABAD,TS,5,7,COD
500033,HYDERABAD,TS,5,7,COD
500034,HYDERABAD,TS,5,7,COD
500035,HYDERABAD,TS,5,7,COD
500036,HYDERABAD,TS,5,7,COD
500037,HYDERABAD,TS,5,7,COD
500038,HYDERABAD,TS,5,7,COD
500039,HYDERABAD,TS,5,7,COD
500040,HYDERABAD,TS,5,7,COD
500041,HYDERABAD,TS,5,7,COD
500042,HYDERABAD,TS,5,7,COD
500043,HYDERABAD,TS,5,7,COD
500044,HYDERABAD,TS,5,7,COD
500045,HYDERABAD,TS,5,7,COD
500046,HYDERABAD,TS,5,7,COD
500047,HYDERABAD,TS,5,7,COD
500048,HYDERABAD,TS,5,7,COD
500049,HYDERABAD,TS,5,7,COD
500050,HYDERABAD,TS,5,7,COD
500051,HYDERABAD,TS,5,7,COD
500052,HYDERABAD,TS,5,7,COD
500053,HYDERABAD,TS,5,7,COD
500054,HYDERABAD,TS,5,7,COD
500055,HYDERABAD,TS,5,7,COD
500056,HYDERABAD,TS,5,7,COD
500057,HYDERABAD,TS,5,7,COD
500058,HYDERABAD,TS,5,7,COD
500059,HYDERABAD,TS,5,7,COD
500060,HYDERABAD,TS,5,7,COD
500061,HYDERABAD,TS,5,7,COD
500062,HYDERABAD,TS,5,7,COD
500063,HYDERABAD,TS,5,7,COD
500064,HYDERABAD,TS,5,7,COD
500065,HYDERABAD,TS,5,7,COD
500066,HYDERABAD,TS,5,7,COD
500067,HYDERABAD,TS,5,7,COD
500068,HYDERABAD,TS,5,7,COD
500069,HYDERABAD,TS,5,7,COD
500070,HYDERABAD,TS,5,7,COD
500071,HYDERABAD,TS,5,7,COD
